Reading	Plate	Well	Type	Group	Sample	Meas. time [s]	RFU	Em	Ex	
11	1	 G02	Unknown	Assay	7 2/4	1202.03	0.227026	520	490	
11	1	 F02	Unknown	Assay	6 2/4	1202.28	1.11016	520	490	
11	1	 E02	Unknown	Assay	5 2/4	1202.53	0.484869	520	490	
11	1	 D02	Unknown	Assay	4 2/4	1202.78	0.328239	520	490	
11	1	 C02	Unknown	Assay	3 2/4	1203.03	0.327276	520	490	
11	1	 B02	Unknown	Assay	2 2/4	1203.28	0.40608	520	490	
11	1	 A02	Unknown	Assay	1 2/4	1203.53	0.344022	520	490	
11	1	 A03	Unknown	Assay	1 3/4	1203.78	0.316852	520	490	
11	1	 B03	Unknown	Assay	2 3/4	1204.03	0.399188	520	490	
11	1	 C03	Unknown	Assay	3 3/4	1204.28	0.306142	520	490	
11	1	 D03	Unknown	Assay	4 3/4	1204.53	0.3631	520	490	
11	1	 E03	Unknown	Assay	5 3/4	1204.78	0.463189	520	490	
11	1	 F03	Unknown	Assay	6 3/4	1205.03	0.990878	520	490	
11	1	 G03	Unknown	Assay	7 3/4	1205.28	0.254864	520	490	
11	1	 H03	Unknown	Assay	8 3/4	1205.53	2.26733	520	490	
11	1	 H04	Unknown	Assay	8 4/4	1205.78	2.17549	520	490	
11	1	 G04	Unknown	Assay	7 4/4	1206.03	0.218301	520	490	
11	1	 F04	Unknown	Assay	6 4/4	1206.28	0.869006	520	490	
11	1	 E04	Unknown	Assay	5 4/4	1206.53	0.384662	520	490	
11	1	 D04	Unknown	Assay	4 4/4	1206.78	0.343138	520	490	
11	1	 C04	Unknown	Assay	3 4/4	1207.03	0.360359	520	490	
11	1	 B04	Unknown	Assay	2 4/4	1207.28	0.389122	520	490	
11	1	 A04	Unknown	Assay	1 4/4	1207.53	0.381361	520	490	
11	1	 A05	Unknown	Assay	9 1/4	1207.78	0.236572	520	490	
11	1	 B05	Unknown	Assay	9 2/4	1208.03	0.233074	520	490	
11	1	 C05	Unknown	Assay	9 3/4	1208.28	0.253134	520	490	
11	1	 D05	Unknown	Assay	9 4/4	1208.53	0.207998	520	490	
12	1	 A01	Unknown	Assay	1 1/4	1319.78	0.379853	520	490	
12	1	 B01	Unknown	Assay	2 1/4	1320.03	0.26939	520	490	
12	1	 C01	Unknown	Assay	3 1/4	1320.28	0.337886	520	490	
12	1	 D01	Unknown	Assay	4 1/4	1320.53	0.41369	520	490	
12	1	 E01	Unknown	Assay	5 1/4	1320.78	0.470895	520	490	
12	1	 F01	Unknown	Assay	6 1/4	1321.03	0.997385	520	490	
12	1	 G01	Unknown	Assay	7 1/4	1321.28	0.228127	520	490	
12	1	 H01	Unknown	Assay	8 1/4	1321.53	2.24462	520	490	
12	1	 H02	Unknown	Assay	8 2/4	1321.78	2.4455	520	490	
12	1	 G02	Unknown	Assay	7 2/4	1322.03	0.230248	520	490	
12	1	 F02	Unknown	Assay	6 2/4	1322.28	1.06942	520	490	
12	1	 E02	Unknown	Assay	5 2/4	1322.53	0.482826	520	490	
12	1	 D02	Unknown	Assay	4 2/4	1322.78	0.345488	520	490	
12	1	 C02	Unknown	Assay	3 2/4	1323.03	0.319349	520	490	
12	1	 B02	Unknown	Assay	2 2/4	1323.28	0.411418	520	490	
12	1	 A02	Unknown	Assay	1 2/4	1323.53	0.379057	520	490	
12	1	 A03	Unknown	Assay	1 3/4	1323.78	0.347927	520	490	
12	1	 B03	Unknown	Assay	2 3/4	1324.03	0.461894	520	490	
12	1	 C03	Unknown	Assay	3 3/4	1324.28	0.357962	520	490	
12	1	 D03	Unknown	Assay	4 3/4	1324.53	0.342795	520	490	
12	1	 E03	Unknown	Assay	5 3/4	1324.78	0.455643	520	490	
12	1	 F03	Unknown	Assay	6 3/4	1325.03	1.03421	520	490	
12	1	 G03	Unknown	Assay	7 3/4	1325.28	0.245742	520	490	
12	1	 H03	Unknown	Assay	8 3/4	1325.53	2.40692	520	490	
12	1	 H04	Unknown	Assay	8 4/4	1325.78	2.23119	520	490	
12	1	 G04	Unknown	Assay	7 4/4	1326.03	0.226242	520	490	
12	1	 F04	Unknown	Assay	6 4/4	1326.28	0.882165	520	490	
12	1	 E04	Unknown	Assay	5 4/4	1326.53	0.408964	520	490	
12	1	 D04	Unknown	Assay	4 4/4	1326.78	0.345291	520	490	
12	1	 C04	Unknown	Assay	3 4/4	1327.03	0.282453	520	490	
12	1	 B04	Unknown	Assay	2 4/4	1327.28	0.402905	520	490	
12	1	 A04	Unknown	Assay	1 4/4	1327.53	0.337188	520	490	
12	1	 A05	Unknown	Assay	9 1/4	1327.78	0.234971	520	490	
12	1	 B05	Unknown	Assay	9 2/4	1328.03	0.242568	520	490	
12	1	 C05	Unknown	Assay	9 3/4	1328.28	0.246376	520	490	
12	1	 D05	Unknown	Assay	9 4/4	1328.53	0.194506	520	490	
13	1	 A01	Unknown	Assay	1 1/4	1439.78	0.383746	520	490	
13	1	 B01	Unknown	Assay	2 1/4	1440.03	0.274462	520	490	
13	1	 C01	Unknown	Assay	3 1/4	1440.28	0.356974	520	490	
13	1	 D01	Unknown	Assay	4 1/4	1440.53	0.434778	520	490	
13	1	 E01	Unknown	Assay	5 1/4	1440.78	0.473636	520	490	
13	1	 F01	Unknown	Assay	6 1/4	1441.03	1.00784	520	490	
13	1	 G01	Unknown	Assay	7 1/4	1441.28	0.213127	520	490	
13	1	 H01	Unknown	Assay	8 1/4	1441.53	2.29568	520	490	
13	1	 H02	Unknown	Assay	8 2/4	1441.78	2.36309	520	490	
13	1	 G02	Unknown	Assay	7 2/4	1442.03	0.204261	520	490	
13	1	 F02	Unknown	Assay	6 2/4	1442.28	1.13792	520	490	
13	1	 E02	Unknown	Assay	5 2/4	1442.53	0.474473	520	490	
13	1	 D02	Unknown	Assay	4 2/4	1442.78	0.344276	520	490	
13	1	 C02	Unknown	Assay	3 2/4	1443.03	0.300438	520	490	
13	1	 B02	Unknown	Assay	2 2/4	1443.28	0.47339	520	490	
13	1	 A02	Unknown	Assay	1 2/4	1443.53	0.329682	520	490	
13	1	 A03	Unknown	Assay	1 3/4	1443.78	0.375913	520	490	
13	1	 B03	Unknown	Assay	2 3/4	1444.03	0.447554	520	490	
13	1	 C03	Unknown	Assay	3 3/4	1444.28	0.351351	520	490	
13	1	 D03	Unknown	Assay	4 3/4	1444.53	0.353878	520	490	
13	1	 E03	Unknown	Assay	5 3/4	1444.78	0.513485	520	490	
13	1	 F03	Unknown	Assay	6 3/4	1445.03	1.05992	520	490	
13	1	 G03	Unknown	Assay	7 3/4	1445.28	0.221215	520	490	
13	1	 H03	Unknown	Assay	8 3/4	1445.53	2.41543	520	490	
13	1	 H04	Unknown	Assay	8 4/4	1445.78	2.13126	520	490	
13	1	 G04	Unknown	Assay	7 4/4	1446.03	0.22228	520	490	
13	1	 F04	Unknown	Assay	6 4/4	1446.28	0.913683	520	490	
13	1	 E04	Unknown	Assay	5 4/4	1446.53	0.396828	520	490	
13	1	 D04	Unknown	Assay	4 4/4	1446.78	0.348892	520	490	
13	1	 C04	Unknown	Assay	3 4/4	1447.03	0.326761	520	490	
13	1	 B04	Unknown	Assay	2 4/4	1447.28	0.418983	520	490	
13	1	 A04	Unknown	Assay	1 4/4	1447.53	0.367452	520	490	
13	1	 A05	Unknown	Assay	9 1/4	1447.78	0.262469	520	490	
13	1	 B05	Unknown	Assay	9 2/4	1448.03	0.219006	520	490	
13	1	 C05	Unknown	Assay	9 3/4	1448.28	0.230756	520	490	
13	1	 D05	Unknown	Assay	9 4/4	1448.53	0.25316	520	490	
14	1	 A01	Unknown	Assay	1 1/4	1559.78	0.356613	520	490	
14	1	 B01	Unknown	Assay	2 1/4	1560.03	0.252668	520	490	
14	1	 C01	Unknown	Assay	3 1/4	1560.28	0.37629	520	490	
14	1	 D01	Unknown	Assay	4 1/4	1560.53	0.396317	520	490	
14	1	 E01	Unknown	Assay	5 1/4	1560.78	0.493115	520	490	
14	1	 F01	Unknown	Assay	6 1/4	1561.03	1.10468	520	490	
14	1	 G01	Unknown	Assay	7 1/4	1561.28	0.225742	520	490	
14	1	 H01	Unknown	Assay	8 1/4	1561.53	2.29892	520	490	
14	1	 H02	Unknown	Assay	8 2/4	1561.78	2.41986	520	490	
14	1	 G02	Unknown	Assay	7 2/4	1562.03	0.224542	520	490	
14	1	 F02	Unknown	Assay	6 2/4	1562.28	1.0414	520	490	
14	1	 E02	Unknown	Assay	5 2/4	1562.53	0.495909	520	490	
14	1	 D02	Unknown	Assay	4 2/4	1562.78	0.405891	520	490	
14	1	 C02	Unknown	Assay	3 2/4	1563.03	0.328363	520	490	
14	1	 B02	Unknown	Assay	2 2/4	1563.28	0.447245	520	490	
14	1	 A02	Unknown	Assay	1 2/4	1563.53	0.338254	520	490	
14	1	 A03	Unknown	Assay	1 3/4	1563.78	0.338362	520	490	
14	1	 B03	Unknown	Assay	2 3/4	1564.03	0.420061	520	490	
14	1	 C03	Unknown	Assay	3 3/4	1564.28	0.383528	520	490	
14	1	 D03	Unknown	Assay	4 3/4	1564.53	0.396971	520	490	
14	1	 E03	Unknown	Assay	5 3/4	1564.78	0.507614	520	490	
14	1	 F03	Unknown	Assay	6 3/4	1565.03	1.07813	520	490	
14	1	 G03	Unknown	Assay	7 3/4	1565.28	0.240999	520	490	
14	1	 H03	Unknown	Assay	8 3/4	1565.53	2.41475	520	490	
14	1	 H04	Unknown	Assay	8 4/4	1565.78	2.17199	520	490	
14	1	 G04	Unknown	Assay	7 4/4	1566.03	0.226634	520	490	
14	1	 F04	Unknown	Assay	6 4/4	1566.28	0.860197	520	490	
14	1	 E04	Unknown	Assay	5 4/4	1566.53	0.372275	520	490	
14	1	 D04	Unknown	Assay	4 4/4	1566.78	0.321718	520	490	
14	1	 C04	Unknown	Assay	3 4/4	1567.03	0.336301	520	490	
14	1	 B04	Unknown	Assay	2 4/4	1567.28	0.443162	520	490	
14	1	 A04	Unknown	Assay	1 4/4	1567.53	0.361794	520	490	
14	1	 A05	Unknown	Assay	9 1/4	1567.78	0.242752	520	490	
14	1	 B05	Unknown	Assay	9 2/4	1568.03	0.23061	520	490	
14	1	 C05	Unknown	Assay	9 3/4	1568.28	0.205746	520	490	
14	1	 D05	Unknown	Assay	9 4/4	1568.53	0.221522	520	490	
15	1	 A01	Unknown	Assay	1 1/4	1679.78	0.388014	520	490	
15	1	 B01	Unknown	Assay	2 1/4	1680.03	0.296072	520	490	
15	1	 C01	Unknown	Assay	3 1/4	1680.28	0.346683	520	490	
15	1	 D01	Unknown	Assay	4 1/4	1680.53	0.434134	520	490	
15	1	 E01	Unknown	Assay	5 1/4	1680.78	0.532044	520	490	
15	1	 F01	Unknown	Assay	6 1/4	1681.03	1.17026	520	490	
15	1	 G01	Unknown	Assay	7 1/4	1681.28	0.234502	520	490	
15	1	 H01	Unknown	Assay	8 1/4	1681.53	2.19644	520	490	
15	1	 H02	Unknown	Assay	8 2/4	1681.78	2.39545	520	490	
15	1	 G02	Unknown	Assay	7 2/4	1682.03	0.246248	520	490	
15	1	 F02	Unknown	Assay	6 2/4	1682.28	1.12558	520	490	
15	1	 E02	Unknown	Assay	5 2/4	1682.53	0.480892	520	490	
15	1	 D02	Unknown	Assay	4 2/4	1682.78	0.376442	520	490	
15	1	 C02	Unknown	Assay	3 2/4	1683.03	0.353361	520	490	
15	1	 B02	Unknown	Assay	2 2/4	1683.28	0.457695	520	490	
15	1	 A02	Unknown	Assay	1 2/4	1683.53	0.35043	520	490	
15	1	 A03	Unknown	Assay	1 3/4	1683.78	0.340897	520	490	
15	1	 B03	Unknown	Assay	2 3/4	1684.03	0.468558	520	490	
15	1	 C03	Unknown	Assay	3 3/4	1684.28	0.346919	520	490	
15	1	 D03	Unknown	Assay	4 3/4	1684.53	0.376171	520	490	
15	1	 E03	Unknown	Assay	5 3/4	1684.78	0.51766	520	490	
15	1	 F03	Unknown	Assay	6 3/4	1685.03	1.05331	520	490	
15	1	 G03	Unknown	Assay	7 3/4	1685.28	0.231388	520	490	
15	1	 H03	Unknown	Assay	8 3/4	1685.53	2.37798	520	490	
15	1	 H04	Unknown	Assay	8 4/4	1685.78	2.24907	520	490	
15	1	 G04	Unknown	Assay	7 4/4	1686.03	0.228493	520	490	
15	1	 F04	Unknown	Assay	6 4/4	1686.28	0.853807	520	490	
15	1	 E04	Unknown	Assay	5 4/4	1686.53	0.378459	520	490	
15	1	 D04	Unknown	Assay	4 4/4	1686.78	0.383233	520	490	
15	1	 C04	Unknown	Assay	3 4/4	1687.03	0.344609	520	490	
15	1	 B04	Unknown	Assay	2 4/4	1687.28	0.46214	520	490	
15	1	 A04	Unknown	Assay	1 4/4	1687.53	0.364071	520	490	
15	1	 A05	Unknown	Assay	9 1/4	1687.78	0.266159	520	490	
15	1	 B05	Unknown	Assay	9 2/4	1688.03	0.26672	520	490	
15	1	 C05	Unknown	Assay	9 3/4	1688.28	0.252056	520	490	
15	1	 D05	Unknown	Assay	9 4/4	1688.53	0.20646	520	490	
16	1	 A01	Unknown	Assay	1 1/4	1799.78	0.35964	520	490	
16	1	 B01	Unknown	Assay	2 1/4	1800.03	0.289438	520	490	
16	1	 C01	Unknown	Assay	3 1/4	1800.28	0.350706	520	490	
16	1	 D01	Unknown	Assay	4 1/4	1800.53	0.40407	520	490	
16	1	 E01	Unknown	Assay	5 1/4	1800.78	0.502311	520	490	
16	1	 F01	Unknown	Assay	6 1/4	1801.03	1.05144	520	490	
16	1	 G01	Unknown	Assay	7 1/4	1801.28	0.196249	520	490	
16	1	 H01	Unknown	Assay	8 1/4	1801.53	2.08043	520	490	
16	1	 H02	Unknown	Assay	8 2/4	1801.78	2.32136	520	490	
16	1	 G02	Unknown	Assay	7 2/4	1802.03	0.228113	520	490	
16	1	 F02	Unknown	Assay	6 2/4	1802.28	1.04553	520	490	
16	1	 E02	Unknown	Assay	5 2/4	1802.53	0.468907	520	490	
16	1	 D02	Unknown	Assay	4 2/4	1802.78	0.344825	520	490	
16	1	 C02	Unknown	Assay	3 2/4	1803.03	0.357958	520	490	
16	1	 B02	Unknown	Assay	2 2/4	1803.28	0.439338	520	490	
16	1	 A02	Unknown	Assay	1 2/4	1803.53	0.349538	520	490	
16	1	 A03	Unknown	Assay	1 3/4	1803.78	0.362418	520	490	
16	1	 B03	Unknown	Assay	2 3/4	1804.03	0.468534	520	490	
16	1	 C03	Unknown	Assay	3 3/4	1804.28	0.366396	520	490	
16	1	 D03	Unknown	Assay	4 3/4	1804.53	0.402966	520	490	
16	1	 E03	Unknown	Assay	5 3/4	1804.78	0.490015	520	490	
16	1	 F03	Unknown	Assay	6 3/4	1805.03	1.01137	520	490	
16	1	 G03	Unknown	Assay	7 3/4	1805.28	0.234477	520	490	
16	1	 H03	Unknown	Assay	8 3/4	1805.53	2.25849	520	490	
16	1	 H04	Unknown	Assay	8 4/4	1805.78	2.10356	520	490	
16	1	 G04	Unknown	Assay	7 4/4	1806.03	0.215606	520	490	
16	1	 F04	Unknown	Assay	6 4/4	1806.28	0.882608	520	490	
16	1	 E04	Unknown	Assay	5 4/4	1806.53	0.39779	520	490	
16	1	 D04	Unknown	Assay	4 4/4	1806.78	0.355134	520	490	
16	1	 C04	Unknown	Assay	3 4/4	1807.03	0.330399	520	490	
16	1	 B04	Unknown	Assay	2 4/4	1807.28	0.446098	520	490	
16	1	 A04	Unknown	Assay	1 4/4	1807.53	0.311823	520	490	
16	1	 A05	Unknown	Assay	9 1/4	1807.78	0.235466	520	490	
16	1	 B05	Unknown	Assay	9 2/4	1808.03	0.213969	520	490	
16	1	 C05	Unknown	Assay	9 3/4	1808.28	0.225026	520	490	
16	1	 D05	Unknown	Assay	9 4/4	1808.53	0.19095	520	490	
17	1	 A01	Unknown	Assay	1 1/4	1919.78	0.378184	520	490	
17	1	 B01	Unknown	Assay	2 1/4	1920.03	0.273579	520	490	
17	1	 C01	Unknown	Assay	3 1/4	1920.28	0.344267	520	490	
17	1	 D01	Unknown	Assay	4 1/4	1920.53	0.403594	520	490	
17	1	 E01	Unknown	Assay	5 1/4	1920.78	0.495239	520	490	
17	1	 F01	Unknown	Assay	6 1/4	1921.03	1.08368	520	490	
17	1	 G01	Unknown	Assay	7 1/4	1921.28	0.214118	520	490	
17	1	 H01	Unknown	Assay	8 1/4	1921.53	2.15895	520	490	
17	1	 H02	Unknown	Assay	8 2/4	1921.78	2.29376	520	490	
17	1	 G02	Unknown	Assay	7 2/4	1922.03	0.200026	520	490	
17	1	 F02	Unknown	Assay	6 2/4	1922.28	1.07411	520	490	
17	1	 E02	Unknown	Assay	5 2/4	1922.53	0.476274	520	490	
17	1	 D02	Unknown	Assay	4 2/4	1922.78	0.378733	520	490	
17	1	 C02	Unknown	Assay	3 2/4	1923.03	0.33983	520	490	
17	1	 B02	Unknown	Assay	2 2/4	1923.28	0.452571	520	490	
17	1	 A02	Unknown	Assay	1 2/4	1923.53	0.352458	520	490	
17	1	 A03	Unknown	Assay	1 3/4	1923.78	0.384195	520	490	
17	1	 B03	Unknown	Assay	2 3/4	1924.03	0.489199	520	490	
17	1	 C03	Unknown	Assay	3 3/4	1924.28	0.34365	520	490	
17	1	 D03	Unknown	Assay	4 3/4	1924.53	0.412262	520	490	
17	1	 E03	Unknown	Assay	5 3/4	1924.78	0.525928	520	490	
17	1	 F03	Unknown	Assay	6 3/4	1925.03	0.984278	520	490	
17	1	 G03	Unknown	Assay	7 3/4	1925.28	0.216532	520	490	
17	1	 H03	Unknown	Assay	8 3/4	1925.53	2.33494	520	490	
17	1	 H04	Unknown	Assay	8 4/4	1925.78	2.04959	520	490	
17	1	 G04	Unknown	Assay	7 4/4	1926.03	0.21875	520	490	
17	1	 F04	Unknown	Assay	6 4/4	1926.28	0.843691	520	490	
17	1	 E04	Unknown	Assay	5 4/4	1926.53	0.395351	520	490	
17	1	 D04	Unknown	Assay	4 4/4	1926.78	0.303407	520	490	
17	1	 C04	Unknown	Assay	3 4/4	1927.03	0.343866	520	490	
17	1	 B04	Unknown	Assay	2 4/4	1927.28	0.428968	520	490	
17	1	 A04	Unknown	Assay	1 4/4	1927.53	0.334489	520	490	
17	1	 A05	Unknown	Assay	9 1/4	1927.78	0.258344	520	490	
17	1	 B05	Unknown	Assay	9 2/4	1928.03	0.223922	520	490	
17	1	 C05	Unknown	Assay	9 3/4	1928.28	0.235122	520	490	
17	1	 D05	Unknown	Assay	9 4/4	1928.53	0.21966	520	490	
18	1	 A01	Unknown	Assay	1 1/4	2039.78	0.369735	520	490	
18	1	 B01	Unknown	Assay	2 1/4	2040.03	0.258934	520	490	
18	1	 C01	Unknown	Assay	3 1/4	2040.28	0.372571	520	490	
18	1	 D01	Unknown	Assay	4 1/4	2040.53	0.412237	520	490	
18	1	 E01	Unknown	Assay	5 1/4	2040.78	0.496126	520	490	
18	1	 F01	Unknown	Assay	6 1/4	2041.03	1.03504	520	490	
18	1	 G01	Unknown	Assay	7 1/4	2041.28	0.195077	520	490	
18	1	 H01	Unknown	Assay	8 1/4	2041.53	2.08458	520	490	
18	1	 H02	Unknown	Assay	8 2/4	2041.78	2.33212	520	490	
18	1	 G02	Unknown	Assay	7 2/4	2042.03	0.260317	520	490	
18	1	 F02	Unknown	Assay	6 2/4	2042.28	1.07367	520	490	
18	1	 E02	Unknown	Assay	5 2/4	2042.53	0.49801	520	490	
18	1	 D02	Unknown	Assay	4 2/4	2042.78	0.375927	520	490	
18	1	 C02	Unknown	Assay	3 2/4	2043.03	0.37402	520	490	
18	1	 B02	Unknown	Assay	2 2/4	2043.28	0.463092	520	490	
18	1	 A02	Unknown	Assay	1 2/4	2043.53	0.343788	520	490	
18	1	 A03	Unknown	Assay	1 3/4	2043.78	0.340295	520	490	
18	1	 B03	Unknown	Assay	2 3/4	2044.03	0.474951	520	490	
18	1	 C03	Unknown	Assay	3 3/4	2044.28	0.356892	520	490	
18	1	 D03	Unknown	Assay	4 3/4	2044.53	0.347142	520	490	
18	1	 E03	Unknown	Assay	5 3/4	2044.78	0.449017	520	490	
18	1	 F03	Unknown	Assay	6 3/4	2045.03	1.0519	520	490	
18	1	 G03	Unknown	Assay	7 3/4	2045.28	0.228166	520	490	
18	1	 H03	Unknown	Assay	8 3/4	2045.53	2.21143	520	490	
18	1	 H04	Unknown	Assay	8 4/4	2045.78	1.95741	520	490	
18	1	 G04	Unknown	Assay	7 4/4	2046.03	0.253102	520	490	
18	1	 F04	Unknown	Assay	6 4/4	2046.28	0.860227	520	490	
18	1	 E04	Unknown	Assay	5 4/4	2046.53	0.414699	520	490	
18	1	 D04	Unknown	Assay	4 4/4	2046.78	0.35679	520	490	
18	1	 C04	Unknown	Assay	3 4/4	2047.03	0.356886	520	490	
18	1	 B04	Unknown	Assay	2 4/4	2047.28	0.441305	520	490	
18	1	 A04	Unknown	Assay	1 4/4	2047.53	0.337304	520	490	
18	1	 A05	Unknown	Assay	9 1/4	2047.78	0.196969	520	490	
18	1	 B05	Unknown	Assay	9 2/4	2048.03	0.194698	520	490	
18	1	 C05	Unknown	Assay	9 3/4	2048.28	0.233168	520	490	
18	1	 D05	Unknown	Assay	9 4/4	2048.53	0.20768	520	490	
19	1	 A01	Unknown	Assay	1 1/4	2159.78	0.366812	520	490	
19	1	 B01	Unknown	Assay	2 1/4	2160.03	0.247185	520	490	
19	1	 C01	Unknown	Assay	3 1/4	2160.28	0.336938	520	490	
19	1	 D01	Unknown	Assay	4 1/4	2160.53	0.393843	520	490	
19	1	 E01	Unknown	Assay	5 1/4	2160.78	0.534093	520	490	
19	1	 F01	Unknown	Assay	6 1/4	2161.03	1.10896	520	490	
19	1	 G01	Unknown	Assay	7 1/4	2161.28	0.231914	520	490	
19	1	 H01	Unknown	Assay	8 1/4	2161.53	2.05261	520	490	
19	1	 H02	Unknown	Assay	8 2/4	2161.78	2.22035	520	490	
19	1	 G02	Unknown	Assay	7 2/4	2162.03	0.240052	520	490	
19	1	 F02	Unknown	Assay	6 2/4	2162.28	1.08533	520	490	
19	1	 E02	Unknown	Assay	5 2/4	2162.53	0.489621	520	490	
19	1	 D02	Unknown	Assay	4 2/4	2162.78	0.375568	520	490	
19	1	 C02	Unknown	Assay	3 2/4	2163.03	0.356378	520	490	
19	1	 B02	Unknown	Assay	2 2/4	2163.28	0.437989	520	490	
19	1	 A02	Unknown	Assay	1 2/4	2163.53	0.301517	520	490	
19	1	 A03	Unknown	Assay	1 3/4	2163.78	0.353996	520	490	
19	1	 B03	Unknown	Assay	2 3/4	2164.03	0.485131	520	490	
19	1	 C03	Unknown	Assay	3 3/4	2164.28	0.354426	520	490	
19	1	 D03	Unknown	Assay	4 3/4	2164.53	0.418464	520	490	
19	1	 E03	Unknown	Assay	5 3/4	2164.78	0.478708	520	490	
19	1	 F03	Unknown	Assay	6 3/4	2165.03	1.02076	520	490	
19	1	 G03	Unknown	Assay	7 3/4	2165.28	0.2274	520	490	
19	1	 H03	Unknown	Assay	8 3/4	2165.53	2.14906	520	490	
19	1	 H04	Unknown	Assay	8 4/4	2165.78	1.98184	520	490	
19	1	 G04	Unknown	Assay	7 4/4	2166.03	0.197955	520	490	
19	1	 F04	Unknown	Assay	6 4/4	2166.28	0.84721	520	490	
19	1	 E04	Unknown	Assay	5 4/4	2166.53	0.390393	520	490	
19	1	 D04	Unknown	Assay	4 4/4	2166.78	0.29961	520	490	
19	1	 C04	Unknown	Assay	3 4/4	2167.03	0.332215	520	490	
19	1	 B04	Unknown	Assay	2 4/4	2167.28	0.396714	520	490	
19	1	 A04	Unknown	Assay	1 4/4	2167.53	0.328601	520	490	
19	1	 A05	Unknown	Assay	9 1/4	2167.78	0.205672	520	490	
19	1	 B05	Unknown	Assay	9 2/4	2168.03	0.232884	520	490	
19	1	 C05	Unknown	Assay	9 3/4	2168.28	0.21371	520	490	
19	1	 D05	Unknown	Assay	9 4/4	2168.53	0.198985	520	490	
20	1	 A01	Unknown	Assay	1 1/4	2279.78	0.386039	520	490	
20	1	 B01	Unknown	Assay	2 1/4	2280.03	0.260307	520	490	
20	1	 C01	Unknown	Assay	3 1/4	2280.28	0.351819	520	490	
20	1	 D01	Unknown	Assay	4 1/4	2280.53	0.420584	520	490	
20	1	 E01	Unknown	Assay	5 1/4	2280.78	0.521644	520	490	
20	1	 F01	Unknown	Assay	6 1/4	2281.03	1.03921	520	490	
20	1	 G01	Unknown	Assay	7 1/4	2281.28	0.199498	520	490	
20	1	 H01	Unknown	Assay	8 1/4	2281.53	2.03609	520	490	
20	1	 H02	Unknown	Assay	8 2/4	2281.78	2.23004	520	490	
20	1	 G02	Unknown	Assay	7 2/4	2282.03	0.224891	520	490	
20	1	 F02	Unknown	Assay	6 2/4	2282.28	1.07845	520	490	
20	1	 E02	Unknown	Assay	5 2/4	2282.53	0.502938	520	490	
20	1	 D02	Unknown	Assay	4 2/4	2282.78	0.34851	520	490	
20	1	 C02	Unknown	Assay	3 2/4	2283.03	0.336718	520	490	
20	1	 B02	Unknown	Assay	2 2/4	2283.28	0.531854	520	490	
20	1	 A02	Unknown	Assay	1 2/4	2283.53	0.312246	520	490	
20	1	 A03	Unknown	Assay	1 3/4	2283.78	0.355054	520	490	
20	1	 B03	Unknown	Assay	2 3/4	2284.03	0.506858	520	490	
20	1	 C03	Unknown	Assay	3 3/4	2284.28	0.390898	520	490	
20	1	 D03	Unknown	Assay	4 3/4	2284.53	0.379573	520	490	
20	1	 E03	Unknown	Assay	5 3/4	2284.78	0.512698	520	490	
20	1	 F03	Unknown	Assay	6 3/4	2285.03	1.03467	520	490	
20	1	 G03	Unknown	Assay	7 3/4	2285.28	0.222408	520	490	
20	1	 H03	Unknown	Assay	8 3/4	2285.53	2.24898	520	490	
20	1	 H04	Unknown	Assay	8 4/4	2285.78	1.93506	520	490	
20	1	 G04	Unknown	Assay	7 4/4	2286.03	0.229125	520	490	
20	1	 F04	Unknown	Assay	6 4/4	2286.28	0.909117	520	490	
20	1	 E04	Unknown	Assay	5 4/4	2286.53	0.419551	520	490	
20	1	 D04	Unknown	Assay	4 4/4	2286.78	0.294223	520	490	
20	1	 C04	Unknown	Assay	3 4/4	2287.03	0.320559	520	490	
20	1	 B04	Unknown	Assay	2 4/4	2287.28	0.462516	520	490	
20	1	 A04	Unknown	Assay	1 4/4	2287.53	0.334479	520	490	
20	1	 A05	Unknown	Assay	9 1/4	2287.78	0.231816	520	490	
20	1	 B05	Unknown	Assay	9 2/4	2288.03	0.228324	520	490	
20	1	 C05	Unknown	Assay	9 3/4	2288.28	0.229644	520	490	
20	1	 D05	Unknown	Assay	9 4/4	2288.53	0.204382	520	490	
21	1	 A01	Unknown	Assay	1 1/4	2399.78	0.384212	520	490	
21	1	 B01	Unknown	Assay	2 1/4	2400.03	0.257047	520	490	
21	1	 C01	Unknown	Assay	3 1/4	2400.28	0.348169	520	490	
21	1	 D01	Unknown	Assay	4 1/4	2400.53	0.419665	520	490	
21	1	 E01	Unknown	Assay	5 1/4	2400.78	0.541939	520	490	
21	1	 F01	Unknown	Assay	6 1/4	2401.03	1.08778	520	490	
21	1	 G01	Unknown	Assay	7 1/4	2401.28	0.239575	520	490	
21	1	 H01	Unknown	Assay	8 1/4	2401.53	2.05633	520	490	
21	1	 H02	Unknown	Assay	8 2/4	2401.78	2.14416	520	490	
21	1	 G02	Unknown	Assay	7 2/4	2402.03	0.215947	520	490	
21	1	 F02	Unknown	Assay	6 2/4	2402.28	1.03679	520	490	
21	1	 E02	Unknown	Assay	5 2/4	2402.53	0.505286	520	490	
21	1	 D02	Unknown	Assay	4 2/4	2402.78	0.359966	520	490	
21	1	 C02	Unknown	Assay	3 2/4	2403.03	0.329556	520	490	
21	1	 B02	Unknown	Assay	2 2/4	2403.28	0.489751	520	490	
21	1	 A02	Unknown	Assay	1 2/4	2403.53	0.344964	520	490	
