Reading	Plate	Well	Type	Group	Sample	Meas. time [s]	RFU	Em	Ex	
12	1	 B02	Unknown	Assay	1 4/4	3304.4	0.369739	520	490	
12	1	 A02	Unknown	Assay	1 3/4	3304.65	0.366816	520	490	
12	1	 A03	Unknown	Assay	5 1/4	3304.9	0.183918	520	490	
12	1	 B03	Unknown	Assay	5 2/4	3305.15	0.186093	520	490	
12	1	 C03	Unknown	Assay	6 1/4	3305.4	0.179726	520	490	
12	1	 D03	Unknown	Assay	6 2/4	3305.65	0.180741	520	490	
12	1	 E03	Unknown	Assay	7 1/4	3305.9	0.250771	520	490	
12	1	 F03	Unknown	Assay	7 2/4	3306.15	0.160007	520	490	
12	1	 G03	Unknown	Assay	air 1/4	3306.4	0.222949	520	490	
12	1	 H03	Unknown	Assay	air 2/4	3306.65	0.225181	520	490	
12	1	 H04	Unknown	Assay	air 4/4	3306.9	0.219567	520	490	
12	1	 G04	Unknown	Assay	air 3/4	3307.15	0.206655	520	490	
12	1	 F04	Unknown	Assay	7 4/4	3307.4	0.200399	520	490	
12	1	 E04	Unknown	Assay	7 3/4	3307.65	0.182658	520	490	
12	1	 D04	Unknown	Assay	6 4/4	3307.9	0.171064	520	490	
12	1	 C04	Unknown	Assay	6 3/4	3308.15	0.184453	520	490	
12	1	 B04	Unknown	Assay	5 4/4	3308.4	0.178614	520	490	
12	1	 A04	Unknown	Assay	5 3/4	3308.65	0.203818	520	490	
